"country","date","agricultural_land%","forest_land%","land_area","avg_precipitation","trade_in_services%","control_of_corruption_estimate","control_of_corruption_std","access_to_electricity%","renewvable_energy_consumption%","electric_power_consumption","CO2_emisions","other_greenhouse_emisions","population_density","inflation_annual%","real_interest_rate","risk_premium_on_lending","research_and_development_expenditure%","central_goverment_debt%","tax_revenue%","expense%","goverment_effectiveness_estimate","goverment_effectiveness_std","human_capital_index","doing_business","time_to_get_operation_license","statistical_performance_indicators","individuals_using_internet%","logistic_performance_index","military_expenditure%","GDP_current_US","political_stability_estimate","political_stability_std","rule_of_law_estimate","rule_of_law_std","regulatory_quality_estimate","regulatory_quality_std","government_expenditure_on_education%","government_health_expenditure%","multidimensional_poverty_headcount_ratio%","gini_index","birth_rate","death_rate","life_expectancy_at_birth","population","rural_population","voice_and_accountability_estimate","voice_and_accountability_std","intentional_homicides","year"
"Italy","2021-01-01",0,0,0,0,10.3016275907703,0.542555928230286,0.162795156240463,100,0,0,0,0,0,1.87378325762491,1.42073151771158,2.51341666666667,0,0,25.410541533435,48.8882937025368,0.361195981502533,0.22790752351284,0,0,0,0,74.8623274,0,1.52273013693492,2114355756913.92,0.578433513641357,0.233612805604935,0.269486397504807,0.160044327378273,0.545158207416534,0.231549426913261,0,0,25.2,0,6.8,12,82.7951219512195,59109668,16937284,1.09520351886749,0.11037677526474,0.511475885697091,2021
"Jamaica","2021-01-01",0,0,0,0,41.3616622413353,-0.0292715523391962,0.174198791384697,100,0,0,0,0,0,5.86278242801063,3.78479674069099,9.49853666666663,0,0,0,0,0.414007514715195,0.285666406154633,0,0,0,0,82.36,0,1.41272032275836,14657586359.3802,0.223473608493805,0.239415779709816,-0.167768523097038,0.174131959676743,0.195809438824654,0.223777398467064,6.02747011184692,0,0,0,11.712,8.797,70.5,2827695,1225749,0.62797611951828,0.130377992987633,52.1272718817397,2021
"Japan","2021-01-01",0,0,0,0,7.59734367407189,1.56542146205902,0.162001878023148,100,0,0,0,0,0,-0.233352779398279,0,0,0,217.614223906871,0,21.7418275497457,1.4027578830719,0.247560054063797,0,0,0,0,82.91407928,0,1.07351519547696,5005536736792.29,1.02734816074371,0.233612805604935,1.57946360111237,0.163193464279175,1.37593495845795,0.231549426913261,0,0,0,0,6.6,11.7,84.4456097560976,125681593,10221684,1.07693445682526,0.145775273442268,0.228708941914955,2021
"Jordan","2021-01-01",0,0,0,0,19.214496678259,0.0504625402390957,0.163915947079659,99.9,0,0,0,0,0,1.34609377243118,5.6694404778053,0,0,0,0,0,0.227398812770844,0.233509123325348,0,0,0,0,82.75558413,0,5.01895528329192,45116317042.2535,-0.275730043649673,0.210783064365387,0.212818905711174,0.159933269023895,0.150672376155853,0.206931561231613,3.21138000488281,0,0,0,21.95,3.868,74.256,11148278,933557,-0.799156606197357,0.129942044615746,1.02257949714653,2021
"Kazakhstan","2021-01-01",0,0,0,0,6.99807095031275,-0.23696194589138,0.156093940138817,100,0,0,0,0,0,8.04232062780269,0,0,0.132449999451637,22.4120405815457,9.44711136309549,17.1165193502456,0.0642046928405762,0.233509123325348,0,0,0,0,90.92,0,0.866368644727073,197112255360.612,-0.254261642694473,0.210783064365387,-0.487137585878372,0.144968345761299,0.0898688957095146,0.206931561231613,0,0,0,0,23.5,9.61,70.23,19000988,8014427,-1.13554441928864,0.129942044615746,0,2021
"Kenya","2021-01-01",0,0,0,0,8.23605901439384,-0.713267028331757,0.14968167245388,76.5424499511719,0,0,0,0,0,6.11090916378165,7.42758100514372,5.12408168008403,0,0,13.2648648617998,20.7062959258039,-0.3299939930439,0.199516296386719,0,0,0,0,28.75752799,0,1.11910912344849,109703659312.872,-1.08966493606567,0.239415779709816,-0.390346080064774,0.145757541060448,-0.445434808731079,0.163029715418816,4.79903984069824,0,0,0,27.685,8.056,61.427,53005614,37902724,-0.366277068853378,0.121118977665901,5.27491295544657,2021
"Kiribati","2021-01-01",0,0,0,0,25.5260643769856,0.283003866672516,0.319084525108337,92.8336334228516,42.8,0,0,0,0,0,0,0,0,0,27.3755665478548,105.421610927723,-0.00803752802312374,0.403026133775711,0,0,0,0,53.6270365,0,0,227610034.764306,1.1869592666626,0.292944461107254,0.891396164894104,0.367272108793259,-0.482642143964767,0.33066314458847,0,0,0,0,27.207,6.236,67.417,128874,56273,1.10383701324463,0.255911588668823,0,2021
"Korea, Dem. People's Rep.","2021-01-01",0,0,0,0,0,-1.6050671339035,0.210326954722404,52.6305618286133,0,0,0,0,0,0,0,0,0,0,0,0,-1.55690467357635,0.296569913625717,0,0,0,0,0,0,0,0,-0.453303277492523,0.24469156563282,-1.62643885612488,0.190338045358658,-2.32738518714905,0.24599127471447,0,0,0,0,13.24,9.313,73.284,25971909,9702586,-2.06727695465088,0.138623028993607,0,2021
"Korea, Rep.","2021-01-01",0,0,0,0,13.5389107970384,0.759860098361969,0.153705015778542,100,0,0,0,0,0,2.49833333333334,0.377072887594155,0,0,49.1570989040175,16.803723607088,30.6169157302666,1.4062123298645,0.233509123325348,0,0,0,0,97.571327,0,2.77701963271063,1810955871380.98,0.66257119178772,0.210783064365387,1.12666583061218,0.159933269023895,1.09952557086945,0.206931561231613,0,0,0,0,5.1,6.2,83.5268292682927,51744876,9617303,0.931183099746704,0.129942044615746,0.520932425050992,2021
"Kosovo","2021-01-01",0,0,0,0,34.8204801197441,-0.318530052900314,0.171027302742004,0,0,0,0,0,0,3.35369139207989,0,0,0,0,0,0,-0.223405107855797,0.285710483789444,0,0,0,0,0,0,0.939858933962356,9412034299.23122,-0.120379224419594,0.247811526060104,-0.274583756923676,0.152842059731483,-0.272519022226334,0.223285868763924,0,0,0,0,11.143,7.22,76.806,1786038,0,-0.0793319568037987,0.132049426436424,0,2021
"Kuwait","2021-01-01",0,0,0,0,21.7793288153305,-0.0335660167038441,0.199561849236488,100,0,0,0,0,0,3.42362947609175,-17.391551787128,0,0,0,0,0,-0.0383672453463078,0.25916513800621,0,0,0,0,99.7,0,6.69062243044488,136797422273.868,0.299016237258911,0.24469156563282,0.260516583919525,0.181763485074043,0.174784913659096,0.241741433739662,0,0,0,0,10.41,2.906,78.673,4250114,0,-0.703414440155029,0.138623028993607,0,2021
"Kyrgyz Republic","2021-01-01",0,0,0,0,14.4334276431899,-1.12473380565643,0.157292753458023,99.6737289428711,0,0,0,0,0,11.9050398185147,0.720238967823038,9.54224383179183,0,59.6410109912093,17.450569327385,24.7665834312064,-0.727085053920746,0.253168255090714,0,0,0,0,77.92035931,0,1.66921378312216,8740681889.20633,-0.425941467285156,0.221035704016685,-1.07357609272003,0.146826893091202,-0.577635109424591,0.203672602772713,0,0,0,0,22.4,5.8,71.9,6691800,4206064,-0.605468809604645,0.133700773119926,0,2021
"Lao PDR","2021-01-01",0,0,0,0,2.00415617262002,-1.0396534204483,0.189990192651749,100,50.01,0,0,0,0,3.75562036658905,0,0,0,0,0,0,-0.617719113826752,0.253168255090714,0,0,0,0,62,0,0,18827148530.0151,0.726245760917664,0.253675937652588,-0.641927063465118,0.174091637134552,-0.887527108192444,0.219991534948349,0,0,0,0,21.973,6.613,68.061,7425057,4682315,-1.68169987201691,0.143076404929161,0,2021
"Late-demographic dividend","2021-01-01",0,0,0,0,9.27708789734838,0,0,99.4131176235285,0,0,0,0,0,3.45934352504314,0,0,0,0,0,0,0,0,0,0,25.5535714285714,0,76.8879794531075,0,1.94372372150986,26827496302511.4,0,0,0,0,0,0,0,0,0,0,9.52163512315908,8.20784081204781,76.342112681345,2321865172,815529355,0,0,0,2021
"Latin America & Caribbean","2021-01-01",0,0,0,0,7.40771747249582,0,0,98.2593161256123,0,0,0,0,0,3.87805442411136,0,0,0,70.2652455292809,14.1832121628975,27.7309686530661,0,0,0,0,61.5769230769231,0,76.1131619858358,0,1.20105724403642,5510523909432.78,0,0,0,0,0,0,0,0,0,0,14.7786654714622,8.42724667880345,72.1474348300485,654980808,121971004,0,0,19.5,2021
"Latin America & Caribbean (excluding high income)","2021-01-01",0,0,0,0,6.82324300258903,0,0,98.1208708302275,0,0,0,0,0,4.26635754479807,0,0,0,70.2216951095069,13.8942531370737,27.5769734125125,0,0,0,0,52.0416666666667,0,75.5926608168041,0,1.1340845140845,4624162365921.03,0,0,0,0,0,0,0,0,0,0,14.8870478556855,8.46460206506584,71.907356144081,592503434,112820271,0,0,0,2021
"Latin America & the Caribbean (IDA & IBRD countries)","2021-01-01",0,0,0,0,7.2453568178386,0,0,98.2163099262589,0,0,0,0,0,4.26105127422819,0,0,0,70.2216951095069,14.1836410630059,27.7351679601153,0,0,0,0,61.5769230769231,0,76.1885680266292,0,1.20105724403642,5238233593531.77,0,0,0,0,0,0,0,0,0,0,14.9352555415721,8.31576487512033,72.0749025193054,639188695,118845266,0,0,0,2021
"Latvia","2021-01-01",0,0,0,0,26.0425945914306,0.746790170669556,0.147276729345322,100,0,0,0,0,0,3.27582937431157,0,0,0,0,21.7669284404325,51.9618642309729,0.872736692428589,0.216802656650543,0,0,0,0,91.17964988,0,2.28041898110783,39725383601.2125,0.687567293643951,0.233612805604935,0.981282293796539,0.142747342586517,1.22347772121429,0.206931561231613,0,0,26.1,0,9.2,18.4,73.2829268292683,1884490,595103,0.906308829784393,0.10395423322916,3.04175367238392,2021
"Least developed countries: UN classification","2021-01-01",0,0,0,0,7.96467957660937,0,0,56.2501200473952,0,0,0,0,0,4.25936417542871,0,0,0,0,0,0,0,0,0,0,20.5181818181818,0,29.8007809391331,0,1.38663430131939,1266463101991.61,0,0,0,0,0,0,0,0,0,0,31.3153408104402,7.60189255326166,64.2158675035077,1099568566,711765140,0,0,0,2021
"Lebanon","2021-01-01",0,0,0,0,45.7712031268695,-1.2297043800354,0.171495124697685,100,0,0,0,0,0,154.756096023393,0,0,0,0,5.68479554564454,6.29571108447612,-1.28703927993774,0.25916513800621,0,0,0,0,86.58903046,0,0,23131941556.7843,-1.49348056316376,0.239415779709816,-1.07356607913971,0.168617978692055,-0.882778704166412,0.220563754439354,0,0,0,0,14.948,8.271,75.047,5592631,609988,-0.625625669956207,0.131099045276642,0,2021
"Lesotho","2021-01-01",0,0,0,0,17.9458412917841,-0.315276622772217,0.172871693968773,50.3774719238281,32.29,0,0,0,0,6.04774591950679,9.20532017349647,4.82175,0,0,32.3900796554442,38.726811247932,-0.913774907588959,0.203914910554886,0,0,0,0,47.98299869,0,1.28718749480684,2373416268.51107,-0.219594419002533,0.253675937652588,-0.410292714834213,0.154975175857544,-0.737228155136108,0.178649544715881,8.70263957977295,0,0,0,26.107,14.186,53.062,2281454,1608881,-0.0198030564934015,0.12902569770813,0,2021
"Liberia","2021-01-01",0,0,0,0,0,-0.916117370128632,0.150884598493576,29.8482437133789,92.94,0,0,0,0,0,0,0,0,0,0,0,-1.37698519229889,0.207799881696701,0,0,0,0,33.63315905,0,0.951294573348154,3.509e+09,-0.241881981492043,0.215016067028046,-0.925903975963593,0.148106053471565,-0.950167119503021,0.164314687252045,2.69217991828918,0,0,0,31.287,8.838,60.747,5193416,2463081,-0.0211414583027363,0.119874507188797,0,2021
"Libya","2021-01-01",0,0,0,0,0,-1.56740462779999,0.204498052597046,70.2104797363281,0,0,0,0,0,0,0,0,0,0,0,0,-1.72276699542999,0.24601648747921,0,0,0,0,0,0,0,39798423941.0335,-2.36690974235535,0.24469156563282,-1.78426325321198,0.182965487241745,-1.95119202136993,0.262545078992844,0,0,0,0,17.828,6.018,71.911,6735277,1280107,-1.46291971206665,0.127254843711853,0,2021
"Liechtenstein","2021-01-01",0,0,0,0,0,1.70124065876007,0.309728771448135,100,55.31,0,0,0,0,0,0,0,0,0,0,0,1.51467216014862,0.362656056880951,0,0,0,0,95.56937637,0,0,7186428783.11896,1.63627457618713,0.253675937652588,1.74378621578217,0.206870064139366,1.53527450561523,0.379104226827621,0,0,0,0,9.6,6.9,84.4024390243902,39039,33390,1.34089779853821,0.178495228290558,5.12301643207521,2021
"Lithuania","2021-01-01",0,0,0,0,38.5910506377422,0.85123997926712,0.147276729345322,100,0,0,0,0,0,4.68354420903459,0,0,0,48.9081275074466,21.3936733298976,35.4050716243117,1.05660545825958,0.216802656650543,0,0,0,0,86.93055802,0,2.02172617270963,66414994991.7935,0.815429747104645,0.233612805604935,1.10986745357513,0.142747342586517,1.27688825130463,0.206931561231613,0,0,23.4,0,8.3,17,74.3390243902439,2800839,889294,1.04088652133942,0.10395423322916,2.58374704685787,2021
"Low & middle income","2021-01-01",0,0,0,0,6.80609101746361,0,0,89.8012596809939,0,0,0,0,0,4.25936417542871,0,0,0,0,0,0,0,0,0,0,23.8153846153846,0,57.8646965802908,0,1.84213823577029,36537287030968.6,0,0,0,0,0,0,0,0,0,0,18.2938184585408,8.48313610694697,69.7191083804996,6618691904,3198630098,0,0,0,2021
"Low income","2021-01-01",0,0,0,0,11.3665366883239,0,0,44.8097550185129,0,0,0,0,0,5.03580768165297,0,0,0,0,0,0,0,0,0,0,18.7842105263158,0,19.9856952136064,0,1.27952938545102,467876851996.681,0,0,0,0,0,0,0,0,0,0,34.6763679392148,7.96338277301322,62.4961095080066,685250041,451963211,0,0,10.5,2021
"Lower middle income","2021-01-01",0,0,0,0,10.5882513243808,0,0,91.1281854263185,0,0,0,0,0,5.02991072062665,0,0,0,0,0,0,0,0,0,0,21.2775,0,49.1579258720483,0,2.28988972469037,7592013359834.72,0,0,0,0,0,0,0,0,0,0,21.0482742092885,8.65114551970511,66.9119689863247,3157350729,1837472681,0,0,4.5,2021
"Luxembourg","2021-01-01",0,0,0,0,316.320342133521,1.87159085273743,0.162795156240463,100,0,0,0,0,0,2.52692009066169,0,0,0,0,26.1380575162098,39.418586296142,1.71904325485229,0.22790752351284,0,0,0,0,98.66,0,0.626880782058484,85506243833.7816,1.20638000965118,0.233612805604935,1.78687965869904,0.160044327378273,1.915203332901,0.231549426913261,0,4.67554569,23.4,0,10.5,7,82.7487804878049,640064,53305,1.50828039646149,0.110894158482552,0.625663790177391,2021
"Macao SAR, China","2021-01-01",0,0,0,0,74.7915157543384,0.846362829208374,0.253727853298187,100,13.54,0,0,0,0,0.0264543647054886,5.88497700189158,0,0,0,19.8500836388701,32.2952189910971,1.13221418857574,0.362656056880951,0,0,0,0,88.46810492,0,0,30123795336.8931,1.04543924331665,0.340675830841064,0.811503648757935,0.205313012003899,1.7781378030777,0.379104226827621,0,0,0,0,10.114,4.111,85.399,686607,0,-0.531901657581329,0.251590937376022,0.436931170232753,2021
"Madagascar","2021-01-01",0,0,0,0,11.8435070452795,-0.933383822441101,0.154066786170006,35.1209335327148,83.63,0,0,0,0,5.81225118787723,39.0494182466536,42.5904398747189,0,0,10.2385306991554,10.5432142071319,-1.00036108493805,0.210878908634186,0,0,0,0,19.73016812,0,0.770034303370989,14554754115.2112,-0.635925054550171,0.239415779709816,-0.866766154766083,0.149650007486343,-0.820082366466522,0.164314687252045,0,0,0,0,30.949,7.104,64.485,28915653,17578693,-0.270088136196136,0.121118977665901,0,2021
"Malawi","2021-01-01",0,0,0,0,8.35784787410327,-0.300203651189804,0.14968167245388,14.188422203064,75.17,0,0,0,0,9.33014410835215,13.2547633952173,14.1570833333333,0,0,11.3815986218874,16.8813064030833,-0.768746435642242,0.199516296386719,0,0,0,0,24.40560063,0,0.94896963823386,12602334123.7637,-0.112530209124088,0.239415779709816,-0.238201826810837,0.145757541060448,-0.785958766937256,0.163029715418816,0,0,0,0,32.859,6.983,62.904,19889742,16370252,0.0846001878380775,0.121118977665901,0,2021
"Malaysia","2021-01-01",0,0,0,0,15.1518924403352,0.170527324080467,0.153705015778542,100,0,0,0,0,0,2.47710241465444,-2.14684869811881,0,0,63.4031329516151,11.2402377281295,17.2914399854786,0.991686642169952,0.233509123325348,0,0,0,0,96.7514278,0,1.05799365858043,372981073017.749,0.138853475451469,0.210783064365387,0.557822585105896,0.159933269023895,0.72238963842392,0.206931561231613,0,0,0,0,15.24,6.034,74.884,33573874,7488317,-0.154722347855568,0.129942044615746,0.723777076243526,2021
"Maldives","2021-01-01",0,0,0,0,88.6383669107504,-0.371216475963593,0.27338370680809,100,1.04,0,0,0,0,0.54314968873696,9.65927934623327,8.0654610099458,0,0,0,0,0.386397957801819,0.376862794160843,0,0,0,0,85.76058262,0,0,5405557161.73799,0.502794146537781,0.28867644071579,-0.171864733099937,0.335458099842072,-0.522771179676056,0.33066314458847,0,0,0,0,14.088,3.02,79.918,521457,307128,-0.238484799861908,0.195514678955078,0,2021
"Mali","2021-01-01",0,0,0,0,15.3103087187318,-0.86700701713562,0.146758496761322,53.3801879882813,63.76,0,0,0,0,3.92560283104272,0,0,0,0,0,0,-1.2231879234314,0.196902677416801,0,0,0,0,34.49,0,2.82194830771039,19309463505.9833,-2.35243654251099,0.239415779709816,-0.902032434940338,0.144329845905304,-0.621647953987122,0.163029715418816,4.40148019790649,0,34.7,0,41.643,9.274,58.941,21904983,12118494,-0.7774897813797,0.120698302984238,0,2021
"Malta","2021-01-01",0,0,0,0,220.057952763585,0.317580759525299,0.170212790369987,100,0,0,0,0,0,1.49789217934737,0,0,0,0,24.2326372843326,41.4371477743014,0.89264053106308,0.251569658517838,0,0,0,0,87.46977425,0,0.513660031361857,17743376199.3523,0.972675502300262,0.239415779709816,0.864450693130493,0.168748140335083,0.813723206520081,0.251149147748947,0,0,20.3,0,8.5,8,82.8609756097561,518536,26912,1.08168637752533,0.110958330333233,0.379688200050119,2021
"Marshall Islands","2021-01-01",0,0,0,0,31.822217312957,0.0476373694837093,0.448523193597794,99.7535781860352,12.06,0,0,0,0,0,0,0,0,0,0,0,-1.48823928833008,0.603144109249115,0,0,0,0,0,0,0,259538700,0.610991179943085,0.287998110055923,0.240014657378197,0.461988776922226,-1.10653650760651,0.510527074337006,0,0,0,0,19.28,7.556,65.269,42050,9183,1.11126410961151,0.255911588668823,0,2021
"Mauritania","2021-01-01",0,0,0,0,10.5995425061148,-0.821054399013519,0.164269864559174,47.6958427429199,23.44,0,0,0,0,3.56516484650192,0,0,0,0,0,0,-0.733716249465942,0.219561889767647,0,0,0,0,58.75818983,0,2.3781621983778,9996240418.70784,-0.670254647731781,0.247811526060104,-0.670558989048004,0.152167186141014,-1.05522394180298,0.171020865440369,0,0,0,0,33.194,7.44,64.364,4614974,2024451,-0.765219390392303,0.125055268406868,0,2021
"Mauritius","2021-01-01",0,0,0,0,23.0445181646445,0.467553555965424,0.179494425654411,99.6,0,0,0,0,0,4.02852888157379,3.60279244913308,6.2025,0,0,18.2769913705361,32.9596636828938,0.849402546882629,0.235150903463364,0,0,0,0,67.58,0,0.169557664598392,11476433603.7814,0.855809509754181,0.247811526060104,0.873426914215088,0.164358019828796,1.1671998500824,0.237638220191002,4.87728023529053,0,0,0,10.3,10.5,73.680243902439,1266334,749986,0.664728820323944,0.124854885041714,2.6175702865739,2021
"Mexico","2021-01-01",0,0,0,0,7.14229346911558,-1.00162887573242,0.160518944263458,100,0,0,0,0,0,5.68920847683764,-0.259051330274745,0.47083333333334,0,46.2927431698504,13.8720298113292,21.6101785464373,-0.312162280082703,0.232063472270966,0,0,0,0,75.62650476,0,0.680130763342781,1272838810896.09,-0.636740207672119,0.210783064365387,-0.799713492393494,0.158114194869995,-0.230723783373833,0.206931561231613,0,0,0,0,14.857,9.406,70.213,126705138,24053703,-0.074187383055687,0.129120528697968,28.1756529873319,2021
"Micronesia, Fed. Sts.","2021-01-01",0,0,0,0,0,0.562800407409668,0.319084525108337,83.6249771118164,2.03,0,0,0,0,3.19128406597464,10.1010871745591,0,0,0,0,0,0.124419935047626,0.403026133775711,0,0,0,0,40.40961941,0,0,404028900,1.10835635662079,0.248574525117874,0.520998060703278,0.358764559030533,-0.785964131355286,0.33066314458847,0,0,0,0,20.777,6.211,70.71,113131,87034,1.10353660583496,0.255911588668823,0,2021
"Middle East & North Africa","2021-01-01",0,0,0,0,15.8193765990117,0,0,97.2901080899787,0,0,0,0,0,1.92555135662879,0,0,0,0,0,0,0,0,0,0,20.2555555555556,0,77.2329656209645,0,4.53573580833703,3740992832406.26,0,0,0,0,0,0,0,0,0,0,20.1420550524027,5.54546687215651,72.7459207860447,486168063,166238691,0,0,3.9,2021
"Middle East & North Africa (IDA & IBRD countries)","2021-01-01",0,0,0,0,12.0098755241587,0,0,96.8109781581401,0,0,0,0,0,5.70635020830702,0,0,0,0,0,0,0,0,0,0,9.58571428571429,0,73.1742831627597,0,2.67891240235699,1488905605615.52,0,0,0,0,0,0,0,0,0,0,20.7407242233147,5.9675878665686,71.8811305367081,413124452,156877795,0,0,0,2021
"Middle East & North Africa (excluding high income)","2021-01-01",0,0,0,0,12.0525193119448,0,0,96.8485307456121,0,0,0,0,0,5.46019980671872,0,0,0,0,0,0,0,0,0,0,10.4375,0,73.1742831627597,0,2.67891240235699,1507013655174.51,0,0,0,0,0,0,0,0,0,0,20.828985456128,5.94223989212405,71.8998757257437,418047201,158009880,0,0,0,2021
"Middle income","2021-01-01",0,0,0,0,6.75911207772168,0,0,94.9988691384875,0,0,0,0,0,4.09195189692858,0,0,0,0,0,0,0,0,0,0,25.1430555555556,0,60.9593288649313,0,1.8482994522782,36066152279426.7,0,0,0,0,0,0,0,0,0,0,16.4018065432778,8.5431621426968,70.5532912077882,5933441863,2746666887,0,0,0,2021
"Moldova","2021-01-01",0,0,0,0,20.4286662578546,-0.447890877723694,0.16259640455246,100,0,0,0,0,0,5.10641129002832,0.954053040073207,1.64,0,32.1187790600053,18.3881163669346,29.9554323731733,-0.404990613460541,0.25916513800621,0,0,0,0,61.28776161,0,0.41161360906193,13692230147.0588,-0.205520451068878,0.239415779709816,-0.331918448209763,0.151342049241066,0.0139040425419807,0.220563754439354,0,0,0,25.7,12.432,16.36,68.846,2615199,1490716,0.047626867890358,0.131099045276642,0,2021
"Monaco","2021-01-01",0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.09548575,0,0,8596156573.64327,0.906690120697021,0.356408417224884,0,0,0,0,0,0,0,0,0,0,0,36686,0,0.713545501232147,0.264233976602554,0,2021
"Mongolia","2021-01-01",0,0,0,0,21.6158947215297,-0.528645813465118,0.156278863549232,100,0,0,0,0,0,7.35281243380224,1.38672966992408,0,0,67.5710143237735,16.9088495192029,31.6966486780552,-0.467179894447327,0.229071363806725,0,0,0,0,84.33,0,0.655433038383716,15286441740.129,0.654301583766937,0.233612805604935,-0.225342378020287,0.157607182860374,-0.208566814661026,0.193109020590782,0,0,0,0,21.413,6.131,70.975,3347782,1045010,0.318870097398758,0.130690202116966,6.15332686636602,2021
"Montenegro","2021-01-01",0,0,0,0,44.9791474181624,-0.0195463206619024,0.200572356581688,99.7984313964844,0,0,0,0,0,2.41080198403167,0.987895339128815,4.86083333333333,0,0,0,0,0.00613263947889209,0.275816798210144,0,0,0,0,82.21969752,0,1.74294562304317,5861430525.58447,-0.148919776082039,0.253675937652588,-0.0590879768133163,0.163755819201469,0.430620789527893,0.264775276184082,0,0,0,0,11.4,14.8,73.8243902439024,619211,199225,0.174490168690681,0.138363793492317,2.38907333419871,2021
"Morocco","2021-01-01",0,0,0,0,16.7910276499337,-0.433994024991989,0.163223952054977,100,0,0,0,0,0,1.4019588396201,0,0,0,0,19.5489590051159,25.4793360113954,-0.0667751729488373,0.225021451711655,0,0,0,0,88.13031937,0,4.18351299275295,142866583124.696,-0.396076440811157,0.239415779709816,-0.253220349550247,0.161507874727249,-0.121726758778095,0.204213261604309,0,0,0,0,17.545,6.17,74.042,37076584,13323470,-0.607270956039429,0.121355593204498,1.93113796660531,2021
"Mozambique","2021-01-01",0,0,0,0,21.4195869036932,-0.811555683612823,0.154066786170006,31.4940395355225,0,0,0,0,0,6.40847652975692,15.1313658449619,5.3798720808572,0,86.2442431118577,23.3119497541241,23.8824194443944,-0.765344798564911,0.210878908634186,0,0,0,0,17.37283681,0,1.51119001405329,15776757419.5197,-1.22818863391876,0.215016067028046,-1.03502357006073,0.149650007486343,-0.77828586101532,0.164314687252045,0,0,0,0,36.598,8.793,59.325,32077072,20007111,-0.612543761730194,0.120286583900452,0,2021
"Myanmar","2021-01-01",0,0,0,0,0,-1.02755951881409,0.167623147368431,72.4668197631836,0,0,0,0,0,0,0,0,0,0,0,0,-1.41024351119995,0.266137450933456,0,0,0,0,44.02167324,0,3.33493983033476,65124769601.7482,-2.06575703620911,0.239415779709816,-1.45617258548737,0.166302889585495,-1.13090217113495,0.208765298128128,0,0,0,0,17.103,9.769,65.672,53798084,36879663,-1.66139388084412,0.131099045276642,28.4378154764971,2021
"Namibia","2021-01-01",0,0,0,0,12.280956229953,0.258660823106766,0.166414469480515,55.2253189086914,0,0,0,0,0,3.61690530108811,4.79469781388845,2.29155592049235,0,0,27.9652178292355,37.9804213388424,0.0593462847173214,0.224574968218803,0,0,0,0,52.9734788,0,3.00171992334371,12446290854.8973,0.547819197177887,0.239415779709816,0.362279295921326,0.161199048161507,-0.00464029936119914,0.220563754439354,9.64048957824707,0,0,0,27.439,10.709,59.269,2530151,1189044,0.572287440299988,0.120936892926693,12.4498522913953,2021
"Nauru","2021-01-01",0,0,0,0,0,-0.428823858499527,0.984065473079681,100,2.09,0,0,0,0,0,0,0,0,0,0,0,-0.380701690912247,0.995404481887817,0,0,0,0,83.93521594,0,0,145536603.234791,0.808413982391357,0.364535838365555,-0.777099788188934,0.876905500888824,0.389623671770096,1.05352735519409,7.0916953086853,0,0,0,27.56,6.633,63.617,12511,0,0.426629215478897,0.255911588668823,0,2021
"Nepal","2021-01-01",0,0,0,0,6.39796401238068,-0.53073513507843,0.165305823087692,89.9,0,0,0,0,0,4.08791045882441,0,0,0,39.9222686422711,17.4853032787958,19.4418821873605,-0.87152624130249,0.253168255090714,0,0,0,0,51.63135772,0,1.33699189046487,36924841430.0574,-0.243006080389023,0.221035704016685,-0.46663436293602,0.162439376115799,-0.616685688495636,0.203672602772713,0,0,0,0,20.402,7.776,68.45,30034989,23725239,-0.0891101360321045,0.133700773119926,0,2021
"Netherlands","2021-01-01",0,0,0,0,34.9458490385893,2.03564190864563,0.162795156240463,100,0,0,0,0,0,2.67572008805381,0,0,0,0,24.7812313698902,42.4528037219306,1.76668214797974,0.22790752351284,0,0,0,0,92.05298013,0,1.42245070291373,1011798853062,0.915172874927521,0.233612805604935,1.73934757709503,0.160044327378273,1.75258338451385,0.231549426913261,0,0,16.6,0,10.2,9.8,81.4609756097561,17533044,1302355,1.50255417823792,0.110894158482552,0.651365463420387,2021
"New Caledonia","2021-01-01",0,0,0,0,0,0,0,100,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10071349707.1581,0,0,0,0,0,0,0,0,0,0,14.3,7.2,79.1273414634146,274660,77111,0,0,0,2021
"New Zealand","2021-01-01",0,0,0,0,9.22689157388746,2.20169520378113,0.174951136112213,100,0,0,0,0,0,3.94112060778728,0,0,0,50.9862933470616,28.8432051280662,33.3995926850127,1.35075128078461,0.247560054063797,0,0,0,0,95.91020269,0,1.37098065911184,255551704625.831,1.43862354755402,0.210783064365387,1.81831800937653,0.163193464279175,1.80816531181335,0.231549426913261,0,0,0,0,11.48,6.83,82.2073170731707,5111400,675267,1.6218535900116,0.144330695271492,0,2021
"Nicaragua","2021-01-01",0,0,0,0,13.5072891208686,-1.23629057407379,0.15970079600811,86.2914733886719,0,0,0,0,0,4.92841396948961,5.85681567216751,0,0,0,18.9048367515939,17.2548638859633,-0.852298974990845,0.243560686707497,0,0,0,0,57.14684935,0,0.60358162170254,14145852100.7591,-0.4671411216259,0.239415779709816,-1.355992436409,0.159912168979645,-0.835881471633911,0.206321805715561,0,0,0,0,20.507,4.859,73.837,6850540,2789745,-1.28700053691864,0.130255520343781,11.0064316097709,2021
